"","id_f51","cc","sex","fam_no","dob","home_cage","sire_id","dam_id","transpondernumber","sw_id","generation","ear_punch","sire_sw_id","dam_sw_id"
"829","63130_1","BLACK HOOD","M",NA,"44063",NA,"62354_1","62355_2","277","HSM0705","700","LM","HSM0605","HSF0606"
"830","63022_1","BLACK HOOD","M",NA,"44011",NA,"62355_1","62356_2","230","HSM0706","700","LT","HSM0606","HSF0607"
"831","63011_1","BROWN HOOD","M",NA,"44003",NA,"62356_1","62357_2","209","HSM0707","700","LM","HSM0607","HSF0608"
"832","63188_1","ALBINO","M",NA,"44095",NA,"62356_1","62357_2","281","HSM0707B","700","LM","HSM0607","HSF0608"
"833","62709_1","BROWN","M",NA,"43846",NA,"62357_1","62358_2","112","HSM0708","700","LB","HSM0608","HSF0609"
"834","63052_1","BROWN HOOD","M",NA,"44022",NA,"62358_1","62359_2","237","HSM0709","700","LT","HSM0609","HSF0610"
"835","63053_1","BLACK","M",NA,"44024",NA,"62359_1","62360_2","254","HSM0710","700","LM","HSM0610","HSF0611"
"836","63032_1","ALBINO","M",NA,"44018",NA,"62603_1","62361_2","248","HSM0711","700","LM","HSM0611","HSF0612"
"837","63026_1","BROWN HOOD","M",NA,"44008",NA,"62361_1","62383_2","222","HSM0712","700","LB","HSM0612","HSF0613"
"838","63025_1","BROWN HOOD","M",NA,"44006",NA,"62383_1","62384_2","218","HSM0713","700","LT","HSM0613","HSF0614"
"839","63013_1","BLACK HOOD","M",NA,"44003",NA,"62384_1","62802_2","214","HSM0714","700","LM","HSM0614","HSF0639B"
"840","63286_1","ALBINO","M",NA,"44146",NA,"62385_1","62386_2","347","HSM0715B","700","LM","HSM0615","HSF0616"
"841","62739_1","BLACK HOOD","M",NA,"43852",NA,"62386_1","62387_2","120","HSM0716","700","LT","HSM0616","HSF0617"
"842","62740_1","ALBINO","M",NA,"43851",NA,"62387_1","62388_2","116","HSM0717","700","LM","HSM0617","HSF0618"
"843","63110_1","BLACK","M",NA,"44051",NA,"62388_1","62389_2","269","HSM0718","700","LT","HSM0618","HSF0619"
"844","63054_1","ALBINO","M",NA,"44022",NA,"62389_1","62822_2","239","HSM0719","700","LM","HSM0619","HSF0620B"
"845","62912_3","BROWN","M",NA,"43929",NA,"62390_1","62391_2",NA,"HSM0720","700","RT","HSM0620","HSF0621"
"846","63055_1","BROWN","M",NA,"44024",NA,"62391_1","62392_2","256","HSM0721","700","LB","HSM0621","HSF0622"
"847","63056_1","BLACK","M",NA,"44022",NA,"62392_1","62393_2","241","HSM0722","700","LB","HSM0622","HSF0623"
"848","63147_1","BROWN HOOD","M",NA,"44074",NA,"62392_1","62402_2","279","HSM0722B","700","LB","HSM0622","HSF0632"
"849","63057_1","ALBINO","M",NA,"44020",NA,"62393_1","62394_2","251","HSM0723","700","LB","HSM0623","HSF0624"
"850","63033_1","BLACK HOOD","M",NA,"44015",NA,"62394_1","62395_2","232","HSM0724","700","LM","HSM0624","HSF0625"
"851","63027_1","ALBINO","M",NA,"44008",NA,"62395_1","62396_2","224","HSM0725","700","LT","HSM0625","HSF0626"
"852","63112_1","BROWN","M",NA,"44043",NA,"62396_1","62397_2","264","HSM0726","700","LM","HSM0626","HSF0627"
"853","63018_1","BROWN","M",NA,"44003",NA,"62397_1","62398_2","213","HSM0727","700","LT","HSM0627","HSF0628"
"854","62964_3","BLACK","M",NA,"43963",NA,"62398_1","62550_2",NA,"HSM0728","700","RB","HSM0628","HSF0629"
"855","63019_1","BROWN HOOD","M",NA,"44003",NA,"62550_1","62400_2","207","HSM0729","700","LT","HSM0629","HSF0630"
"856","63073_1","BROWN HOOD","M",NA,"44022",NA,"62400_1","62401_2","244","HSM0730","700","LT","HSM0630","HSF0631"
"857","63114_1","BLACK","M",NA,"44053",NA,"62401_1","62402_2","273","HSM0731","700","LB","HSM0631","HSF0632"
"858","62755_1","ALBINO","M",NA,"43860",NA,"62402_1","62574_2","144","HSM0732","700","LM","HSM0632","HSF0633"
"859","62756_1","BLACK HOOD","M",NA,"43859",NA,"62574_1","62404_2","139","HSM0733","700","LB","HSM0633","HSF0634"
"860","63059_1","BLACK","M",NA,"44020",NA,"62404_1","62841_2","253","HSM0734","700","LT","HSM0634","HSF0635B"
"861","63075_1","ALBINO","M",NA,"44032",NA,"62405_1","62406_2","261","HSM0735","700","LB","HSM0635","HSF0636"
"862","62759_1","ALBINO","M",NA,"43859",NA,"62406_1","62418_2","142","HSM0736","700","LT","HSM0636","HSF0637"
"863","63060_1","BROWN","M",NA,"44025",NA,"62418_1","62554_2","258","HSM0737","700","LT","HSM0637","HSF0638"
"864","63029_1","BROWN","M",NA,"44009",NA,"62554_1","62420_2","234","HSM0738","700","LB","HSM0638","HSF0639"
"865","63106_1","ALBINO","M",NA,"44041",NA,"62420_1","62567_2","262","HSM0739","700","LT","HSM0639","HSF0640"
"866","62999_3","BLACK HOOD","M",NA,"43990",NA,"62567_1","62422_2",NA,"HSM0740","700","LT","HSM0640","HSF0641"
"867","63030_1","BLACK HOOD","M",NA,"44006",NA,"62422_1","62423_2","220","HSM0741","700","LM","HSM0641","HSF0642"
"868","63031_1","BLACK HOOD","M",NA,"44008",NA,"62423_1","62517_2","226","HSM0742","700","LM","HSM0642","HSF0643"
"869","63078_1","BLACK HOOD","M",NA,"44029",NA,"62517_1","62425_2","260","HSM0743","700","LM","HSM0643","HSF0644"
"870","62784_1","BROWN HOOD","M",NA,"43866",NA,"62426_1","62427_2","162","HSM0745","700","LM","HSM0645","HSF0646"
"871","62785_1","BLACK HOOD","M",NA,"43880",NA,"62427_1","62350_2","178","HSM0746","700","LM","HSM0646","HSF0601"
"872","63023_1","ALBINO","M",NA,"44010",NA,"62350_1","62351_2","229","HSM0701","700","LB","HSM0601","HSF0602"
"873","63014_1","ALBINO","M",NA,"44003",NA,"62385_1","62386_2","211","HSM0715","700","LB","HSM0615","HSF0616"
"874","62702_2","BLACK HOOD","F",NA,"43870",NA,"62350_1","62351_2","171","HSF0701","700","RB","HSM0601","HSF0602"
"875","63025_2","BROWN HOOD","F",NA,"44006",NA,"62383_1","62384_2","219","HSF0713","700","RB","HSM0613","HSF0614"
"876","63323_2","BROWN HOOD","F",NA,"44170",NA,"63023_1","63107_2","377","HSF0801","800","RT","HSM0701","HSF0702"
"877","63243_2","ALBINO","F",NA,"44125",NA,"62920_3","63024_2","284","HSF0802","800","RT","HSM0702","HSF0703"
"878","63244_2","ALBINO","F",NA,"44127",NA,"63024_1","63050_2","289","HSF0803","800","RB","HSM0703","HSF0704"
"879","63085_2","BLACK","F",NA,"44129",NA,"63097_1","63051_2","299","HSF0804","800","RM","HSM0704","HSF0705"
"880","63167_2","BLACK HOOD","F",NA,"44148",NA,"63130_1","63022_2","353","HSF0805","800","RT","HSM0705","HSF0706"
"881","63261_2","BLACK HOOD","F",NA,"44132",NA,"63022_1","63011_2","319","HSF0806","800","RB","HSM0706","HSF0707"
"882","63202_2","ALBINO","F",NA,"44127",NA,"63011_1","62709_2","291","HSF0807","800","RT","HSM0707","HSF0708"
"883","63580_2","BROWN","F",NA,"43934",NA,"63052_1","63053_2","428","HSF0809","800","RT","HSM0709","HSF0710"
"884","63262_2","BROWN","F",NA,"44131",NA,"63053_1","63032_2","313","HSF0810","800","RB","HSM0710","HSF0711"
"885","63245_2","BROWN HOOD","F",NA,"44129",NA,"63032_1","63026_2","301","HSF0811","800","RB","HSM0711","HSF0712"
"886","63298_2","BROWN HOOD","F",NA,"44158",NA,"63026_1","63025_2","367","HSF0812","800","RT","HSM0712","HSF0713"
"887","63350_2","BROWN HOOD","F",NA,"44182",NA,"63026_1","63025_2","379","HSF0812B","800","RM","HSM0712","HSF0713"
"888","63299_2","BROWN HOOD","F",NA,"44156",NA,"63025_1","63013_2","365","HSF0813","800","LB","HSM0713","HSF0714"
"889","63246_2","ALBINO","F",NA,"44127",NA,"63013_1","63014_2","293","HSF0814","800","RM","HSM0714","HSF0715"
"890","63199_2","BLACK HOOD","F",NA,"44131",NA,"63014_1","63146_2","315","HSF0815","800","RT","HSM0715","HSF0716"
"891","63300_2","BLACK HOOD","F",NA,"44146",NA,"62739_1","62740_2","351","HSF0816","800","RB","HSM0716","HSF0717"
"892","63247_2","BLACK HOOD","F",NA,"44127",NA,"62740_1","62741_2","295","HSF0817","800","RB","HSM0717","HSF0718"
"893","63159_2","BROWN","F",NA,"44131",NA,"63110_1","63054_2","317","HSF0818","800","RM","HSM0718","HSF0719"
"894","63263_2","BLACK HOOD","F",NA,"44136",NA,"63054_1","63123_2","328","HSF0819","800","RT","HSM0719","HSF0720"
"895","63313_2","BROWN HOOD","F",NA,"44159",NA,"62912_3","63055_2","370","HSF0820","800","RM","HSM0720","HSF0721"
"896","63277_2","BROWN","F",NA,"44141",NA,"63055_1","63147_2","344","HSF0821","800","RB","HSM0721","HSF0722B"
"897","63278_2","BLACK","F",NA,"44139",NA,"63056_1","63057_2","336","HSF0822","800","RM","HSM0722","HSF0723"
"898","63201_2","ALBINO","F",NA,"44152",NA,"63147_1","63061_2","359","HSF0822B","800","RB","HSM0722B","HSF0745"
"899","63248_2","ALBINO","F",NA,"44129",NA,"63057_1","63033_2","303","HSF0823","800","RT","HSM0723","HSF0724"
"900","63304_2","BROWN HOOD","F",NA,"44145",NA,"63033_1","63027_2","346","HSF0824","800","RM","HSM0724","HSF0725"
"901","63249_2","BROWN","F",NA,"44129",NA,"63027_1","63112_2","305","HSF0825","800","RM","HSM0725","HSF0726"
"902","63305_2","BLACK HOOD","F",NA,"44153",NA,"63112_1","63113_1","361","HSF0826","800","RT","HSM0726","HSF0727"
"903","63265_2","BROWN","F",NA,"44133",NA,"63018_1","63125_2","323","HSF0827","800","RM","HSM0727","HSF0728"
"904","63266_2","BLACK HOOD","F",NA,"44134",NA,"62964_3","63019_2","325","HSF0828","800","RB","HSM0728","HSF0729"
"905","63089_2","BLACK HOOD","F",NA,"44130",NA,"63019_1","63073_2","309","HSF0829","800","RT","HSM0729","HSF0730"
"906","63162_2","BROWN","F",NA,"44147",NA,"63073_1","63114_2","363","HSF0830","800","RM","HSM0730","HSF0731"
"907","63163_2","BLACK HOOD","F",NA,"44132",NA,"63114_1","63058_2","321","HSF0831","800","RT","HSM0731","HSF0732"
"908","63279_2","BLACK","F",NA,"44140",NA,"62755_1","62756_2","338","HSF0832","800","RB","HSM0732","HSF0733"
"909","63575_2","BLACK","F",NA,"43927",NA,"62755_1","62756_2","419","HSF0832B","800","RM","HSM0732","HSF0733"
"910","63267_2","BROWN","F",NA,"44137",NA,"62756_1","62757_2","332","HSF0833","800","RB","HSM0733","HSF0734"
"911","63385_2","ALBINO","F",NA,"43859",NA,"63075_1","63286_2","385","HSF0835","800","RT","HSM0735","HSF0715B"
"912","63355_2","BROWN HOOD","F",NA,"44185",NA,"62759_1","63060_2","382","HSF0836","800","RB","HSM0736","HSF0737"
"913","63280_2","BROWN","F",NA,"44140",NA,"63060_1","63029_2","340","HSF0837","800","RT","HSM0737","HSF0738"
"914","63330_2","ALBINO","F",NA,"44166",NA,"63029_1","63106_2","376","HSF0838","800","RB","HSM0738","HSF0739"
"915","63203_2","BLACK HOOD","F",NA,"44151",NA,"63106_1","62779_2","357","HSF0839","800","RM","HSM0739","HSF0740"
"916","63214_2","BLACK","F",NA,"44136",NA,"62999_3","63030_2","330","HSF0840","800","RM","HSM0740","HSF0741"
"917","63250_2","BLACK HOOD","F",NA,"44127",NA,"63030_1","63031_2","297","HSF0841","800","RT","HSM0741","HSF0742"
"918","63251_2","BLACK HOOD","F",NA,"44130",NA,"63031_1","63141_2","311","HSF0842","800","RM","HSM0742","HSF0743"
"919","63200_2","BLACK HOOD","F",NA,"44130",NA,"63078_1","63147_2","307","HSF0843","800","RB","HSM0743","HSF0722B"
"920","63268_2","ALBINO","F",NA,"44137",NA,"62784_1","62785_2","334","HSF0845","800","RT","HSM0745","HSF0746"
"921","63281_2","BLACK HOOD","F",NA,"44141",NA,"62785_1","62702_2","342","HSF0846","800","RM","HSM0746","HSF0701"
"922","63374_1","ALBINO","M",NA,"44196",NA,"63023_1","63107_2","383","HSM0801","800","LT","HSM0701","HSF0702"
"923","63243_1","ALBINO","M",NA,"44125",NA,"62920_3","63024_2","283","HSM0802","800","LT","HSM0702","HSF0703"
"924","63244_1","BLACK HOOD","M",NA,"44127",NA,"63024_1","63050_2","288","HSM0803","800","LB","HSM0703","HSF0704"
"925","63085_1","ALBINO","M",NA,"44129",NA,"63097_1","63051_2","298","HSM0804","800","LM","HSM0704","HSF0705"
"926","63167_1","BLACK HOOD","M",NA,"44148",NA,"63130_1","63022_2","352","HSM0805","800","LT","HSM0705","HSF0706"
"927","63261_1","BLACK HOOD","M",NA,"44132",NA,"63022_1","63011_2","318","HSM0806","800","LB","HSM0706","HSF0707"
"928","63556_1","BLACK HOOD","M",NA,"43923",NA,"63011_1","62709_2","391","HSM0807","800","LT","HSM0707","HSF0708"
"929","63091_1","BROWN HOOD","M",NA,"44125",NA,"63052_1","63053_2","285","HSM0809","800","LM","HSM0709","HSF0710"
"930","63262_1","BLACK","M",NA,"44131",NA,"63053_1","63032_2","312","HSM0810","800","LB","HSM0710","HSF0711"
"931","63245_1","BROWN HOOD","M",NA,"44129",NA,"63032_1","63026_2","300","HSM0811","800","LB","HSM0711","HSF0712"
"932","63298_1","BROWN HOOD","M",NA,"44158",NA,"63026_1","63025_2","366","HSM0812","800","LT","HSM0712","HSF0713"
"933","63298_3","BLACK HOOD","M",NA,"44158",NA,"63026_1","63025_2","368","HSM0812B","800","LM","HSM0712","HSF0713"
"934","63299_1","BROWN HOOD","M",NA,"44156",NA,"63025_1","63013_2","364","HSM0813","800","RB","HSM0713","HSF0714"
"935","63246_1","BLACK HOOD","M",NA,"44127",NA,"63013_1","63014_2","292","HSM0814","800","LM","HSM0714","HSF0715"
"936","63199_1","BLACK HOOD","M",NA,"44131",NA,"63014_1","63146_2","314","HSM0815","800","LT","HSM0715","HSF0716"
"937","63300_1","BLACK HOOD","M",NA,"44146",NA,"62739_1","62740_2","349","HSM0816","800","LB","HSM0716","HSF0717"
"938","63247_1","BLACK HOOD","M",NA,"44127",NA,"62740_1","62741_2","294","HSM0817","800","LB","HSM0717","HSF0718"
"939","63159_1","BROWN","M",NA,"44131",NA,"63110_1","63054_2","316","HSM0818","800","LM","HSM0718","HSF0719"
"940","63263_1","BLACK","M",NA,"44136",NA,"63054_1","63123_2","327","HSM0819","800","LT","HSM0719","HSF0720"
"941","63313_1","BROWN","M",NA,"44159",NA,"62912_3","63055_2","369","HSM0820","800","LB","HSM0720","HSF0721"
"942","63277_1","BLACK","M",NA,"44141",NA,"63055_1","63147_2","343","HSM0821","800","LB","HSM0721","HSF0722B"
"943","63278_1","BLACK","M",NA,"44139",NA,"63056_1","63057_2","335","HSM0822","800","LM","HSM0722","HSF0723"
"944","63201_1","BROWN HOOD","M",NA,"44152",NA,"63147_1","63061_2","358","HSM0822B","800","LB","HSM0722B","HSF0745"
"945","63414_1","ALBINO","M",NA,"43855",NA,"63057_1","63033_2","386","HSM0823","800","LM","HSM0723","HSF0724"
"946","63304_1","ALBINO","M",NA,"44145",NA,"63033_1","63027_2","345","HSM0824","800","LM","HSM0724","HSF0725"
"947","63249_1","BROWN","M",NA,"44129",NA,"63027_1","63112_2","304","HSM0825","800","LM","HSM0725","HSF0726"
"948","63305_1","BLACK","M",NA,"44153",NA,"63112_1","63113_1","360","HSM0826","800","LT","HSM0726","HSF0727"
"949","63265_1","BROWN","M",NA,"44133",NA,"63018_1","63125_2","322","HSM0827","800","LM","HSM0727","HSF0728"
"950","63266_1","BROWN HOOD","M",NA,"44134",NA,"62964_3","63019_2","324","HSM0828","800","LB","HSM0728","HSF0729"
"951","63089_1","BROWN HOOD","M",NA,"44130",NA,"63019_1","63073_2","308","HSM0829","800","LT","HSM0729","HSF0730"
"952","63162_1","BROWN HOOD","M",NA,"44147",NA,"63073_1","63114_2","362","HSM0830","800","LM","HSM0730","HSF0731"
"953","63163_1","BLACK","M",NA,"44132",NA,"63114_1","63058_2","320","HSM0831","800","LT","HSM0731","HSF0732"
"954","63279_1","BLACK HOOD","M",NA,"44140",NA,"62755_1","62756_2","337","HSM0832","800","LB","HSM0732","HSF0733"
"955","63575_1","BLACK","M",NA,"43927",NA,"62755_1","62756_2","418","HSM0832B","800","LT","HSM0732","HSF0733"
"956","63267_1","BROWN HOOD","M",NA,"44137",NA,"62756_1","62757_2","331","HSM0833","800","LB","HSM0733","HSF0734"
"957","63385_1","ALBINO","M",NA,"43859",NA,"63075_1","63286_2","384","HSM0835","800","LM","HSM0735","HSF0715B"
"958","63355_1","BLACK HOOD","M",NA,"44185",NA,"62759_1","63060_2","380","HSM0836","800","LB","HSM0736","HSF0737"
"959","63280_1","BROWN","M",NA,"44140",NA,"63060_1","63029_2","339","HSM0837","800","LT","HSM0737","HSF0738"
"960","63330_1","BLACK","M",NA,"44166",NA,"63029_1","63106_2","375","HSM0838","800","LT","HSM0738","HSF0739"
"961","63203_1","BLACK","M",NA,"44151",NA,"63106_1","62779_2","356","HSM0839","800","LM","HSM0739","HSF0740"
"962","63214_1","BLACK HOOD","M",NA,"44136",NA,"62999_3","63030_2","329","HSM0840","800","LM","HSM0740","HSF0741"
"963","63346_1","BLACK HOOD","M",NA,"44174",NA,"63030_1","63031_2","378","HSM0841","800","LM","HSM0741","HSF0742"
"964","63251_1","BLACK HOOD","M",NA,"44130",NA,"63031_1","63141_2","310","HSM0842","800","LM","HSM0742","HSF0743"
"965","63200_1","BLACK HOOD","M",NA,"44130",NA,"63078_1","63147_2","306","HSM0843","800","LB","HSM0743","HSF0722B"
"966","63268_1","ALBINO","M",NA,"44137",NA,"62784_1","62785_2","333","HSM0845","800","LT","HSM0745","HSF0746"
"967","63281_1","BLACK HOOD","M",NA,"44141",NA,"62785_1","62702_2","341","HSM0846","800","LM","HSM0746","HSF0701"
"968","63674_1","BLACK HOOD","F",NA,"43982",NA,"63029_1","63106_2","485","HSF0838B","800","RT","HSM0738","HSF0739"
"969","63552_1","BROWN HOOD","M",NA,"40292",NA,"63201_1","63268_2","460","HSM0944","900","LT","HSM0822B","HSF0845"
"970","63509_2","ALBINO","F",NA,"40270",NA,"63374_1","63243_2","393","HSF0901","900","RB","HSM0801","HSF0802"
"971","63510_2","ALBINO","F",NA,"40268",NA,"63243_1","63244_2","388","HSF0902","900","RT","HSM0802","HSF0803"
"972","63608_2","BLACK","F",NA,"40295",NA,"63244_1","63085_2","466","HSF0903","900","RM","HSM0803","HSF0804"
"973","63512_2","BLACK","F",NA,"40272",NA,"63085_1","63167_2","404","HSF0904","900","RM","HSM0804","HSF0805"
"974","63513_2","BLACK HOOD","F",NA,"40296",NA,"63167_1","63261_2","470","HSF0905","900","RT","HSM0805","HSF0806"
"975","63514_2","BROWN HOOD","F",NA,"40273",NA,"63261_1","63202_2","407","HSF0906","900","RB","HSM0806","HSF0807"
"976","63589_4","BLACK HOOD","F",NA,"40364",NA,"63556_1","63575_2","492","HSF0907","900","RM","HSM0807","HSF0832B"
"977","63607_4","ALBINO","F",NA,"40358",NA,"63575_1","63580_2","490","HSF0908","900","RT","HSM0832B","HSF0809"
"978","63515_2","ALBINO","F",NA,"40274",NA,"63091_1","63262_2","409","HSF0909","900","RT","HSM0809","HSF0810"
"979","63516_2","BLACK","F",NA,"40270",NA,"63262_1","63245_2","395","HSF0910","900","RT","HSM0810","HSF0811"
"980","63760_4","ALBINO","F",NA,"40386",NA,"63262_1","63245_2","496","HSF0910B","900","RB","HSM0810","HSF0811"
"981","63517_2","BROWN HOOD","F",NA,"40271",NA,"63245_1","63298_2","399","HSF0911","900","RB","HSM0811","HSF0812"
"982","63518_2","BROWN HOOD","F",NA,"40269",NA,"63298_1","63299_2","390","HSF0912","900","RM","HSM0812","HSF0813"
"983","63519_2","BLACK HOOD","F",NA,"40271",NA,"63299_1","63246_2","402","HSF0913","900","RT","HSM0813","HSF0814"
"984","63520_2","BLACK HOOD","F",NA,"40270",NA,"63246_1","63199_2","397","HSF0914","900","RM","HSM0814","HSF0815"
"985","63521_2","BLACK HOOD","F",NA,"40278",NA,"63199_1","63300_2","425","HSF0915","900","RM","HSM0815","HSF0816"
"986","63522_2","BLACK HOOD","F",NA,"40290",NA,"63300_1","63247_2","453","HSF0916","900","RM","HSM0816","HSF0817"
"987","63523_2","BLACK","F",NA,"40278",NA,"63247_1","63159_2","421","HSF0917","900","RB","HSM0817","HSF0818"
"988","63524_2","ALBINO","F",NA,"40275",NA,"63159_1","63263_2","411","HSF0918","900","RM","HSM0818","HSF0819"
"989","63525_2","BLACK","F",NA,"40276",NA,"63263_1","63313_2","413","HSF0919","900","RB","HSM0819","HSF0820"
"990","64015_2","BLACK","F",NA,"40511",NA,"63263_1","63313_2","594","HSF0919B","900","RT","HSM0819","HSF0820"
"991","63526_2","BROWN","F",NA,"40288",NA,"63313_1","63277_2","451","HSF0920","900","RT","HSM0820","HSF0821"
"992","63527_2","BLACK","F",NA,"40277",NA,"63277_1","63278_2","415","HSF0921","900","RT","HSM0821","HSF0822"
"993","63528_2","ALBINO","F",NA,"40277",NA,"63278_1","63248_2","417","HSF0922","900","RM","HSM0822","HSF0823"
"994","63529_2","ALBINO","F",NA,"40295",NA,"63414_1","63304_2","468","HSF0923","900","RB","HSM0823","HSF0824"
"995","63530_2","BLACK","F",NA,"40301",NA,"63304_1","63249_2","474","HSF0924","900","RB","HSM0824","HSF0825"
"996","63533_2","BLACK HOOD","F",NA,"40278",NA,"63249_1","63305_2","423","HSF0925","900","RT","HSM0825","HSF0826"
"997","63534_2","BROWN","F",NA,"40279",NA,"63305_1","63265_2","427","HSF0926","900","RB","HSM0826","HSF0827"
"998","63535_2","BROWN HOOD","F",NA,"40302",NA,"63265_1","63266_2","477","HSF0927","900","RT","HSM0827","HSF0828"
"999","63536_2","BLACK HOOD","F",NA,"40284",NA,"63266_1","63089_2","436","HSF0928","900","RT","HSM0828","HSF0829"
"1000","63537_2","BROWN","F",NA,"40284",NA,"63089_1","63162_2","438","HSF0929","900","RM","HSM0829","HSF0830"
"1001","63538_2","BROWN HOOD","F",NA,"40285",NA,"63162_1","63163_2","440","HSF0930","900","RB","HSM0830","HSF0831"
"1002","63539_2","BLACK","F",NA,"40283",NA,"63163_1","63279_2","432","HSF0931","900","RM","HSM0831","HSF0832"
"1003","63541_2","BROWN HOOD","F",NA,"40284",NA,"63267_1","63350_2","434","HSF0933","900","RB","HSM0833","HSF0812B"
"1004","63542_2","BLACK HOOD","F",NA,"40287",NA,"63298_3","63385_2","447","HSF0934","900","RB","HSM0812B","HSF0835"
"1005","63543_2","BROWN HOOD","F",NA,"40298",NA,"63385_1","63355_2","471","HSF0935","900","RM","HSM0835","HSF0836"
"1006","63837_2","BLACK","F",NA,"40411",NA,"63280_1","63674_1","502","HSF0937","900","RT","HSM0837","HSF0838B"
"1007","63546_2","BLACK","F",NA,"40282",NA,"63330_1","63203_2","430","HSF0938","900","RT","HSM0838","HSF0839"
"1008","63547_2","BLACK HOOD","F",NA,"40294",NA,"63203_1","63214_2","465","HSF0939","900","RT","HSM0839","HSF0840"
"1009","63548_2","BLACK HOOD","F",NA,"40290",NA,"63214_1","63250_2","455","HSF0940","900","RB","HSM0840","HSF0841"
"1010","63549_2","BLACK HOOD","F",NA,"40291",NA,"63346_1","63251_2","459","HSF0941","900","RM","HSM0841","HSF0842"
"1011","63550_2","BLACK HOOD","F",NA,"40350",NA,"63251_1","63200_2","488","HSF0942","900","RB","HSM0842","HSF0843"
"1012","63551_2","BLACK HOOD","F",NA,"40305",NA,"63200_1","63201_2","479","HSF0943","900","RM","HSM0843","HSF0822B"
"1013","64099_2","BROWN HOOD","F",NA,"40534",NA,"63200_1","63201_2","602","HSF0943B","900","RT","HSM0843","HSF0822B"
"1014","63552_2","ALBINO","F",NA,"40292",NA,"63201_1","63268_2","461","HSF0944","900","RB","HSM0822B","HSF0845"
"1015","63553_2","ALBINO","F",NA,"40290",NA,"63268_1","63281_2","457","HSF0945","900","RT","HSM0845","HSF0846"
"1016","63648_2","BROWN HOOD","F",NA,"40315",NA,"63281_1","63323_2","484","HSF0946","900","RB","HSM0846","HSF0801"
"1017","63509_1","ALBINO","M",NA,"40270",NA,"63374_1","63243_2","392","HSM0901","900","LB","HSM0801","HSF0802"
