"dna_plate_code","plate_barcode","well","transponder","sample_id_barcode","user_id","date","nanodrop_ng_u_l","x260_280","x260_230","origin","no","storage_box_of_spleen","freezer_location_of_tissue","position_in_box","comments","riptide_plate_number","storage_box_of_extracted_dna_plate","location_of_extracted_dna_plate_box","e","x18","x20","x19","x21","x22","number_written_on_the_top_of_tube","rfid","project_name"
"Olivier08","C9H0ZBOJ","D3","933000320047665","0320047665","KN","2020-08-28","480.3","1.89","1.77","Cocaine 10","20","Olivier Box9 - processed","-80C  #3 Shelf 5 Rack2","H4",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047665","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","E3","933000320047887","0320047887","KN","2020-08-28","624.9","1.84","1.62","Cocaine 10","21","Olivier Box9 - processed","-80C  #3 Shelf 5 Rack2","H5",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047887","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","F3","933000320186829","0320186829","KN","2020-08-28","643.2","1.87","2.04","Cocaine 10","22","Olivier Box9 - processed","-80C  #3 Shelf 5 Rack2","H6",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186829","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","G3","933000320047878","0320047878","KN","2020-08-28","534","1.89","1.8","Cocaine 10","23","Olivier Box9 - processed","-80C  #3 Shelf 5 Rack2","H7",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047878","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","H3","933000320047912","0320047912","KN","2020-08-28","559.2","1.85","2.07","Cocaine 10","24","Olivier Box9 - processed","-80C  #3 Shelf 5 Rack2","H8",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047912","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","A4","933000320047857","0320047857","KN","2020-08-28","592","1.84","1.96","Cocaine 10","25","Olivier Box9 - processed","-80C  #3 Shelf 5 Rack2","I1",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047857","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","B4","933000320047658","0320047658","KN","2020-08-28","607.6","1.87","1.56","Cocaine 10","26","Olivier Box9 - processed","-80C  #3 Shelf 5 Rack2","I2",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047658","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","C4","933000320047888","0320047888","KN","2020-08-28","878.9","1.85","1.77","Cocaine 10","27","Olivier Box9 - processed","-80C  #3 Shelf 5 Rack2","I3",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047888","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","D4","933000320047947","0320047947","KN","2020-08-28","728.7","1.87","1.83","Cocaine 10","28","Olivier Box9 - processed","-80C  #3 Shelf 5 Rack2","I4",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047947","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","E4","933000320047889","0320047889","KN","2020-08-28","518.1","1.88","1.79","Cocaine 10","29","Olivier Box9 - processed","-80C  #3 Shelf 5 Rack2","I5",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047889","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","F4","933000320047940","0320047940","KN","2020-08-28","906.3","1.89","1.86","Cocaine 10","30","Olivier Box9 - processed","-80C  #3 Shelf 5 Rack2","I6",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047940","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","G4","933000320186781","0320186781","KN","2020-08-28","630.9","1.83","1.58","Cocaine 10","31","Olivier Box9 - processed","-80C  #3 Shelf 5 Rack2","I7",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186781","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","H4","933000320186831","0320186831","KN","2020-08-28","653","1.86","1.85","Cocaine 10","32","Olivier Box9 - processed","-80C  #3 Shelf 5 Rack2","I8",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186831","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","A5","933000320047949","0320047949","KN","2020-08-28","533.4","1.85","1.83","Cocaine 10","33","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","A1",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047949","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","B5","933000320047897","0320047897","KN","2020-08-28","652.3","1.86","1.76","Cocaine 10","34","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","A2",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047897","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","C5","933000320047666","0320047666","KN","2020-08-28","450.1","1.86","1.71","Cocaine 10","35","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","A3",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047666","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","D5","933000320047670","0320047670","KN","2020-08-28","456.2","1.87","1.83","Cocaine 10","36","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","A4",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047670","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","E5","933000320047899","0320047899","KN","2020-08-28","452.4","1.83","1.78","Cocaine 10","37","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","A5",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047899","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","F5","933000320186839","0320186839","KN","2020-08-28","445.3","1.84","1.61","Cocaine 10","38","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","A6",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186839","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","G5","933000320047859","0320047859","KN","2020-08-28","251.4","1.85","1.13","Cocaine 10","39","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","A7",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047859","u01_olivier_george_scrub"
"Olivier08","C9H0ZBOJ","H5","933000320047667","0320047667","KN","2020-08-28","385.5","1.92","1.02","Cocaine 10","40","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","A8",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047667","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","A6","933000320047928","0320047928","KN","2020-08-28","380.3","1.87","0.82","Cocaine 10","41","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","B1",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047928","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","B6","933000320047892","0320047892","KN","2020-08-28","255.3","1.87","1.13","Cocaine 10","42","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","B2",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047892","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","C6","933000320186811","0320186811","KN","2020-08-28","463.5","1.89","1.72","Cocaine 10","43","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","B3",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186811","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","D6","933000320186802","0320186802","KN","2020-08-28","396.5","1.87","1.54","Cocaine 10","44","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","B4",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186802","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","E6","933000320047950","0320047950","KN","2020-08-28","402.4","1.86","1.68","Cocaine 10","45","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","B5",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047950","u01_olivier_george_scrub"
"Olivier08","C9H0ZBOJ","F6","933000320047941","0320047941","KN","2020-08-28","384.6","1.9","1.38","Cocaine 10","46","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","B6",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047941","u01_olivier_george_scrub"
"Olivier08","C9H0ZBOJ","G6","933000320047907","0320047907","KN","2020-08-28","718.6","1.84","1.83","Cocaine 10","47","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","B7",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320047907","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","H6","933000320186805","0320186805","KN","2020-08-28","323.2","1.88","1.9","Cocaine 10","48","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","B8",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186805","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","A7","933000320187246","0320187246","KN","2020-08-28","340.7","1.9","1.95","Cocaine11","49","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","C1",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187246","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","B7","933000320186953","0320186953","KN","2020-08-28","292.9","1.88","1.08","Cocaine11","50","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","C2",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186953","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","C7","933000320187183","0320187183","KN","2020-08-28","365.4","1.88","1.63","Cocaine11","51","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","C3",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187183","u01_olivier_george_scrub"
"Olivier08","C9H0ZBOJ","D7","933000320186957","0320186957","KN","2020-08-28","141.5","1.86","0.78","Cocaine11","52","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","C4",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186957","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","E7","933000320186959","0320186959","KN","2020-08-28","239.1","1.88","1.3","Cocaine11","53","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","C5",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186959","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","F7","933000320187227","0320187227","KN","2020-08-28","344.6","1.89","1.67","Cocaine11","54","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","C6",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187227","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","G7","933000320187235","0320187235","KN","2020-08-28","72.61","1.87","0.86","Cocaine11","55","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","C7",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187235","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","H7","933000320186989","0320186989","KN","2020-08-28","292.1","1.87","1.8","Cocaine11","56","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","C8",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186989","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","A8","933000320187089","0320187089","KN","2020-08-28","229.8","1.86","1.57","Cocaine11","57","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","D1",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187089","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","B8","933000320187156","0320187156","KN","2020-08-28","295.4","1.89","1.31","Cocaine11","58","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","D2",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187156","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","C8","933000320187095","0320187095","KN","2020-08-28","523.5","1.88","1.62","Cocaine11","59","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","D3",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187095","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","D8","933000320187080","0320187080","KN","2020-08-28","337.8","1.88","1.52","Cocaine11","60","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","D4",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187080","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","E8","933000320187151","0320187151","KN","2020-08-28","395.3","1.87","1.91","Cocaine11","61","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","D5",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187151","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","F8","933000320187078","0320187078","KN","2020-08-28","443.3","1.87","1.73","Cocaine11","62","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","D6",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187078","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","G8","933000320186980","0320186980","KN","2020-08-28","326.4","1.87","1.78","Cocaine11","63","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","D7",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186980","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","H8","933000320186952","0320186952","KN","2020-08-28","322.7","1.87","1.63","Cocaine11","64","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","D8",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186952","u01_olivier_george_scrub"
"Olivier08","C9H0ZBOJ","A9","933000320187320","0320187320","KN","2020-08-28","318.4","1.91","0.74","Cocaine11","65","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","E1",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187320","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","B9","933000320186877","0320186877","KN","2020-08-28","345.7","1.89","1.55","Cocaine11","66","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","E2",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186877","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","C9","933000320186898","0320186898","KN","2020-08-28","209.3","1.9","1.3","Cocaine11","67","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","E3",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186898","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","D9","933000320186895","0320186895","KN","2020-08-28","241","1.86","1.4","Cocaine11","68","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","E4",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186895","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","E9","933000320187196","0320187196","KN","2020-08-28","318.1","1.84","1.34","Cocaine11","69","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","E5",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187196","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","F9","933000320187201","0320187201","KN","2020-08-28","346.6","1.9","1.48","Cocaine11","70","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","E6",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187201","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","G9","933000320187224","0320187224","KN","2020-08-28","125.1","1.9","0.94","Cocaine11","71","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","E7",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187224","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","H9","933000320187215","0320187215","KN","2020-08-28","427.9","1.83","1.9","Cocaine11","72","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","E8",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187215","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","A10","933000320186956","0320186956","KN","2020-08-28","372.3","1.89","1.67","Cocaine11","73","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","F1",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186956","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","B10","933000320186987","0320186987","KN","2020-08-28","220.2","1.88","1.46","Cocaine11","74","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","F2",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186987","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","C10","933000320186975","0320186975","KN","2020-08-28","286","1.87","1.28","Cocaine11","75","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","F3",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186975","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","D10","933000320187247","0320187247","KN","2020-08-28","256.1","1.9","1.95","Cocaine11","76","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","F4",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187247","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","E10","933000320187244","0320187244","KN","2020-08-28","113.1","1.93","1.09","Cocaine11","77","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","F5",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187244","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","F10","933000320186955","0320186955","KN","2020-08-28","318.3","1.89","1.41","Cocaine11","78","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","F6",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186955","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","G10","933000320186964","0320186964","KN","2020-08-28","109.6","1.89","1.04","Cocaine11","79","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","F7",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186964","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","H10","933000320187158","0320187158","KN","2020-08-28","346.8","1.9","1.76","Cocaine11","80","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","F8",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187158","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","A11","933000320187167","0320187167","KN","2020-08-28","209.4","1.9","1.36","Cocaine11","81","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","G1",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187167","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","B11","933000320187319","0320187319","KN","2020-08-28","232.7","1.87","1.15","Cocaine11","82","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","G2",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187319","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","C11","933000320187311","0320187311","KN","2020-08-28","293.7","1.93","1.44","Cocaine11","83","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","G3",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187311","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","D11","933000320187225","0320187225","KN","2020-08-28","229.7","1.89","0.54","Cocaine11","84","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","G4",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187225","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","E11","933000320186883","0320186883","KN","2020-08-28","343.2","1.87","1.58","Cocaine11","85","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","G5",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186883","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","F11","933000320187172","0320187172","KN","2020-08-28","353.6","1.89","1.7","Cocaine11","86","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","G6",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187172","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","G11","933000320187088","0320187088","KN","2020-08-28","251.1","1.9","1.47","Cocaine11","87","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","G7",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187088","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","H11","933000320187093","0320187093","KN","2020-08-28","513.8","1.86","1.87","Cocaine11","88","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","G8",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187093","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","A12","933000320187098","0320187098","KN","2020-08-28","155.4","1.89","1.55","Cocaine11","89","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","H1",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187098","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","B12","933000320187081","0320187081","KN","2020-08-28","251.3","1.88","1.61","Cocaine11","90","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","H2",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187081","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","C12","933000320187092","0320187092","KN","2020-08-28","302","1.92","1.83","Cocaine11","91","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","H3",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187092","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","D12","933000320187077","0320187077","KN","2020-08-28","382.7","1.88","1.7","Cocaine11","92","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","H4",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187077","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","E12","933000320186888","0320186888","KN","2020-08-28","259","1.87","1.94","Cocaine11","93","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","H5",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320186888","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","F12","933000320187204","0320187204","KN","2020-08-28","207.9","1.9","1.85","Cocaine11","94","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","H6",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187204","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","G12","933000320187222","0320187222","KN","2020-08-28","251.5","1.87","1.44","Cocaine11","95","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","H7",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187222","u01_olivier_george_cocaine"
"Olivier08","C9H0ZBOJ","H12","933000320187163","0320187163","KN","2020-08-28","429.8","1.86","0.84","Cocaine11","96","Olivier Box10 - processed","-80C  #3 Shelf 5 Rack2","H8",NA,"Riptide32","EX-Riptide-31/32",NA,NA,NA,NA,NA,NA,NA,NA,"933000320187163","u01_olivier_george_cocaine"
NA,NA,NA,NA,"NULL",NA,NA,NA,"1.87677083333333","1.555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA
"20200218_Plate1_","A9068X27","A1",NA,"20200218_Plate1_A1","KN","2020-02-18","28.68","1.9","2.48","UCSF Zebrafish","1",NA,NA,NA,NA,"Riptide33","EX-Riptide-33/34",NA,NA,NA,NA,NA,NA,NA,NA,"20200218Plate1A1",NA
"20200218_Plate1_","A9068X27","B1",NA,"20200218_Plate1_B1","KN","2020-02-18","52.22","1.94","1.72","UCSF Zebrafish","2",NA,NA,NA,NA,"Riptide33","EX-Riptide-33/34",NA,NA,NA,NA,NA,NA,NA,NA,"20200218Plate1B1",NA
